id,english,polish,level,track,topic_category,material_type,specialism,difficulty_1_5,word_count_en,examples_count,accepted_answers_count,collocations_count,typical_prepositions,translation_check,flags,recommendation
scene_a1_019,The router is too far from the camera.,Router jest za daleko od kamery.,A1,Dialogi,scenki,zdanie,zawodowe,3,8,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,prawdopodobnie zbyt złożone dla rdzenia A1,przypisać do lekcji | sprawdzić/przenieść poziom
scene_a2_020,I recommend a stronger access point.,Polecam mocniejszy punkt dostępowy.,A2,Dialogi,scenki,zdanie,zawodowe,3,6,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_001,"Although the connection is stable, the latency is still too high.","Chociaż połączenie jest stabilne, opóźnienie nadal jest zbyt duże.",B2,Praca,kontrast i diagnoza,zdanie,zawodowe,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_002,"If the issue persists, I will escalate it to the network administrator.","Jeśli problem będzie się utrzymywał, przekażę go administratorowi sieci.",B2,Praca,eskalacja problemu,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_003,The quote is valid provided that the scope of work remains unchanged.,"Wycena jest ważna pod warunkiem, że zakres prac pozostanie bez zmian.",B2,Techniczne,warunek formalny,zdanie,techniczne,5,12,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
b2_prof_004,I would recommend replacing the cable rather than attempting another temporary repair.,Zalecałbym wymianę przewodu zamiast podejmowania kolejnej tymczasowej naprawy.,B2,Praca,rekomendacja,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_005,Could you clarify whether the installation must be completed outside business hours?,"Czy może Pan wyjaśnić, czy instalacja musi zostać wykonana poza godzinami pracy?",B2,Praca,doprecyzowanie,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_006,The system should have been backed up before the update was installed.,Należało wykonać kopię zapasową systemu przed zainstalowaniem aktualizacji.,B2,Techniczne,krytyka wcześniejszej czynności,zdanie,techniczne,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_007,We may need to postpone the appointment unless the required parts arrive today.,"Być może będziemy musieli przełożyć termin, chyba że wymagane części dotrą dzisiaj.",B2,Praca,warunek negatywny,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_008,"Having inspected the site, I can confirm that an additional access point is necessary.","Po sprawdzeniu obiektu mogę potwierdzić, że potrzebny jest dodatkowy punkt dostępowy.",B2,Praca,imiesłów i wniosek,zdanie,zawodowe,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_009,The customer requested that all cameras be configured with motion detection.,"Klient poprosił, aby wszystkie kamery skonfigurowano z wykrywaniem ruchu.",B2,Techniczne,mowa zależna formalna,zdanie,techniczne,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_010,I was under the impression that remote access had already been enabled.,"Byłem przekonany, że dostęp zdalny został już włączony.",B2,Praca,korekta założenia,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_011,There appears to be a discrepancy between the invoice and the approved quote.,"Wygląda na to, że istnieje rozbieżność między fakturą a zatwierdzoną wyceną.",B2,Praca,formalna obserwacja,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_012,"The device is compatible with the network, whereas the older model is not.","Urządzenie jest zgodne z siecią, podczas gdy starszy model nie jest.",B2,Techniczne,porównanie formalne,zdanie,techniczne,5,13,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
b2_prof_013,"Even if we replace the router, coverage may remain poor in the basement.","Nawet jeśli wymienimy router, zasięg w piwnicy może nadal być słaby.",B2,Praca,ustępstwo,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_014,The fault is unlikely to have been caused by the latest firmware update.,"Jest mało prawdopodobne, aby usterkę spowodowała najnowsza aktualizacja oprogramowania.",B2,Praca,wnioskowanie o przeszłości,zdanie,zawodowe,5,13,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
b2_prof_015,Please ensure that the credentials are stored securely and shared only with authorised staff.,"Proszę dopilnować, aby dane logowania były przechowywane bezpiecznie i udostępniane wyłącznie upoważnionym pracownikom.",B2,Techniczne,instrukcja formalna,zdanie,techniczne,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_016,The installation was completed ahead of schedule despite the unexpected delay.,Instalacja została zakończona przed terminem pomimo nieoczekiwanego opóźnienia.,B2,Praca,kontrast formalny,zdanie,zawodowe,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_017,"From a technical perspective, the cheaper solution would be less reliable in the long term.",Z technicznego punktu widzenia tańsze rozwiązanie byłoby mniej niezawodne w dłuższej perspektywie.,B2,Praca,argumentowanie,zdanie,zawodowe,5,15,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_018,"Had the backup failed, we would have lost the customer's configuration.","Gdyby kopia zapasowa zawiodła, stracilibyśmy konfigurację klienta.",B2,Techniczne,trzeci okres warunkowy z inwersją,zdanie,techniczne,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_019,"The proposed solution balances cost, reliability, and ease of maintenance.","Proponowane rozwiązanie równoważy koszt, niezawodność i łatwość utrzymania.",B2,Praca,argumentowanie techniczne,zdanie,zawodowe,5,10,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_020,I will document the changes so that the next technician can reproduce the configuration.,"Udokumentuję zmiany, aby następny technik mógł odtworzyć konfigurację.",B2,Praca,cel i dokumentacja,zdanie,zawodowe,5,14,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
b2_prof_021,Would you mind confirming which ports need to remain accessible from outside the network?,"Czy mógłby Pan potwierdzić, które porty muszą pozostać dostępne spoza sieci?",B2,Techniczne,uprzejma prośba formalna,zdanie,techniczne,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_022,"The application intermittently loses connection, which makes the issue difficult to reproduce.","Aplikacja okresowo traci połączenie, co utrudnia odtworzenie problemu.",B2,Praca,zdanie względne i diagnoza,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_023,"Before we proceed, I need written approval for the additional work.","Zanim przejdziemy dalej, potrzebuję pisemnej zgody na dodatkowe prace.",B2,Praca,formalna zgoda,zdanie,zawodowe,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_024,The customer was advised to change the password once the installation had been completed.,Klientowi zalecono zmianę hasła po zakończeniu instalacji.,B2,Techniczne,strona bierna i następstwo czasów,zdanie,techniczne,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_025,"Should the client reject the revised quote, we will need to reduce the scope of work.","Jeżeli klient odrzuci zmienioną wycenę, będziemy musieli ograniczyć zakres prac.",B2,Praca,negocjowanie zakresu,zdanie,zawodowe,5,16,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_026,The evidence suggests that the outage was caused by several minor faults rather than one major failure.,"Dowody wskazują, że awarię spowodowało kilka drobnych usterek, a nie jedna poważna awaria.",B2,Praca,wnioskowanie,zdanie,zawodowe,5,17,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_027,"I appreciate your concern; nevertheless, replacing the power supply is the safest option.","Rozumiem Pana obawy, jednak wymiana zasilacza jest najbezpieczniejszym rozwiązaniem.",B2,Praca,uprzejme argumentowanie,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_028,"The work can be completed today, assuming that access to the server room is granted by noon.","Prace można zakończyć dzisiaj, zakładając, że dostęp do serwerowni zostanie udzielony do południa.",B2,Praca,warunek formalny,zdanie,zawodowe,5,17,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_029,What concerns me most is not the current fault but the likelihood of it recurring.,"Najbardziej niepokoi mnie nie obecna usterka, lecz prawdopodobieństwo jej ponownego wystąpienia.",B2,Praca,podkreślenie informacji,zdanie,zawodowe,5,15,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_030,"The proposed timetable is feasible, provided we receive confirmation no later than Wednesday.","Proponowany harmonogram jest wykonalny, pod warunkiem że otrzymamy potwierdzenie najpóźniej w środę.",B2,Praca,formalny warunek,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_031,"Rather than replacing every device, I suggest isolating the faulty segment first.","Zamiast wymieniać każde urządzenie, proponuję najpierw odizolować uszkodzony segment.",B2,Praca,propozycja alternatywy,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_032,The client asked for the configuration to be simplified without compromising security.,Klient poprosił o uproszczenie konfiguracji bez obniżania poziomu bezpieczeństwa.,B2,Techniczne,mowa zależna i kompromis,zdanie,techniczne,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_033,It is essential that every change be recorded before the system is handed over.,Konieczne jest zapisanie każdej zmiany przed przekazaniem systemu.,B2,Praca,tryb łączący formalny,zdanie,zawodowe,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_034,"Had we known about the damaged conduit, we would have allowed more time for the installation.","Gdybyśmy wiedzieli o uszkodzonej rurze osłonowej, przeznaczylibyśmy więcej czasu na instalację.",B2,Praca,trzeci okres warunkowy,zdanie,zawodowe,5,16,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_035,There is little point in increasing the bandwidth unless the internal wiring is upgraded as well.,"Zwiększanie przepustowości nie ma większego sensu, jeśli nie zostanie również zmodernizowane okablowanie wewnętrzne.",B2,Praca,ocena zasadności,zdanie,zawodowe,5,16,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_036,The final cost may vary depending on the extent to which the existing infrastructure can be reused.,"Końcowy koszt może się różnić w zależności od tego, w jakim stopniu można ponownie wykorzystać istniejącą infrastrukturę.",B2,Praca,zależność i zakres,zdanie,zawodowe,5,17,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_037,"Not only did the update fail, but it also removed the previous configuration.","Aktualizacja nie tylko się nie powiodła, lecz także usunęła poprzednią konfigurację.",B2,Praca,inwersja po not only,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_038,The customer would rather postpone the work than accept a temporary solution.,"Klient wolałby przełożyć prace, niż zaakceptować rozwiązanie tymczasowe.",B2,Praca,preferencja i negocjacja,zdanie,zawodowe,5,12,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_039,No sooner had the service been restored than another fault appeared in a separate segment.,"Ledwie przywrócono usługę, a w innym segmencie pojawiła się kolejna usterka.",B2,Praca,inwersja czasowa,zdanie,zawodowe,5,15,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
b2_prof_040,"Taking the long-term maintenance costs into account, the more expensive option is better value.","Biorąc pod uwagę długoterminowe koszty utrzymania, droższa opcja jest bardziej opłacalna.",B2,Praca,argumentowanie kosztowe,zdanie,zawodowe,5,15,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_quote_001,I need to inspect the site before I can give you a final price.,"Muszę obejrzeć miejsce, zanim podam ostateczną cenę.",B1,Dialogi,scenki,zdanie,zawodowe,5,14,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
scene_quote_002,"The basic option includes installation, configuration, and a short user guide.","Podstawowa opcja obejmuje montaż, konfigurację i krótkie szkolenie użytkownika.",B1,Dialogi,scenki,zdanie,zawodowe,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_quote_003,The additional camera would increase the price by about two hundred zlotys.,Dodatkowa kamera zwiększyłaby cenę o około dwieście złotych.,B1,Dialogi,scenki,zdanie,zawodowe,5,12,1,2,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
scene_quote_004,"I will send the written quote this afternoon, and it will remain valid for fourteen days.",Wyślę pisemną wycenę dziś po południu i będzie ona ważna przez czternaście dni.,B1,Dialogi,scenki,zdanie,zawodowe,5,16,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
scene_delay_001,I am calling because I may be about twenty minutes late.,"Dzwonię, ponieważ mogę się spóźnić około dwudziestu minut.",A2,Dialogi,scenki,zdanie,zawodowe,4,11,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,długie zdanie jak na przypisany poziom,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_delay_002,The previous job took longer than expected.,"Poprzednie zlecenie trwało dłużej, niż oczekiwałem.",A2,Dialogi,scenki,zdanie,zawodowe,4,7,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_delay_003,I should arrive at about half past three.,Powinienem dotrzeć około wpół do czwartej.,A2,Dialogi,scenki,zdanie,zawodowe,4,8,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_delay_004,Thank you for understanding. I will call again if anything changes.,"Dziękuję za wyrozumiałość. Zadzwonię ponownie, jeśli coś się zmieni.",A2,Dialogi,scenki,zdanie,zawodowe,4,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,długie zdanie jak na przypisany poziom | zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_instruction_001,Open the application and select the camera from the device list.,Proszę otworzyć aplikację i wybrać kamerę z listy urządzeń.,B1,Dialogi,scenki,zdanie,zawodowe,5,11,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_instruction_002,Tap the live view button to display the current picture.,"Proszę dotknąć przycisku podglądu na żywo, aby wyświetlić bieżący obraz.",B1,Dialogi,scenki,zdanie,zawodowe,5,10,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_instruction_003,"If you want to review an event, choose the date and move the timeline.","Jeśli chce Pan przejrzeć zdarzenie, proszę wybrać datę i przesunąć oś czasu.",B1,Dialogi,scenki,zdanie,zawodowe,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_instruction_004,"I will leave a printed guide, and you can call me if you need further help.","Zostawię drukowaną instrukcję i może Pan zadzwonić, jeśli będzie potrzebna dalsza pomoc.",B1,Dialogi,scenki,zdanie,zawodowe,5,16,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
scene_complaint_001,I understand why the repeated disconnections are frustrating.,"Rozumiem, dlaczego powtarzające się rozłączenia są frustrujące.",B2,Dialogi,scenki,zdanie,zawodowe,5,8,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_complaint_002,I would like to review the previous service report before I propose another repair.,"Chciałbym przejrzeć poprzedni raport serwisowy, zanim zaproponuję kolejną naprawę.",B2,Dialogi,scenki,zdanie,zawodowe,5,14,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_complaint_003,"If the same component has failed again, the replacement will be covered by the warranty.","Jeśli ten sam element ponownie uległ awarii, wymiana zostanie objęta gwarancją.",B2,Dialogi,scenki,zdanie,zawodowe,5,15,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_complaint_004,I will send you a written summary of the diagnosis and the proposed solution by tomorrow.,Do jutra wyślę pisemne podsumowanie diagnozy i proponowanego rozwiązania.,B2,Dialogi,scenki,zdanie,zawodowe,5,16,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
scene_scope_001,"The current budget covers the essential work, but not the optional network upgrade.","Obecny budżet obejmuje niezbędne prace, ale nie opcjonalną modernizację sieci.",B2,Dialogi,scenki,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_scope_002,We could postpone the upgrade and prepare the installation so that it can be added later.,"Możemy przełożyć modernizację i przygotować instalację tak, aby można ją było dodać później.",B2,Dialogi,scenki,zdanie,zawodowe,5,16,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_scope_003,That option would reduce the immediate cost while preserving the possibility of expansion.,"Ta opcja obniżyłaby bieżący koszt, zachowując możliwość rozbudowy.",B2,Dialogi,scenki,zdanie,zawodowe,5,13,1,0,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,zdanie bez wariantów odpowiedzi,przypisać do lekcji | poprawić lub ręcznie zweryfikować
scene_scope_004,I will revise the quote to distinguish the essential work from the optional upgrade.,"Zaktualizuję wycenę tak, aby oddzielić niezbędne prace od opcjonalnej modernizacji.",B2,Dialogi,scenki,zdanie,zawodowe,5,14,1,1,0,,wstępnie kompletne; wymaga końcowej kontroli językowej,brak oczywistych problemów technicznych,przypisać do lekcji | zostawić
